Cancer Site,Year,Tumour Type,Tumour Type 2,Tumour Type 3,Basis of Diagnosis,Stage,Stage Detail,Stage Detail 2,Age,Region,Sex,Grade,Nodal Status,Incidence,Population,Incidence Rate,Incidence Rate LCI (95%),Incidence Rate UCI (95%),CT count,CT cohort,CT percentage,CT percentage LCI (95%),CT percentage UCI (95%),RT count,RT cohort,RT percentage,RT percentage LCI (95%),RT percentage UCI (95%),Surgery count,Surgery cohort,Surgery percentage,Surgery percentage LCI (95%),Surgery percentage UCI (95%),CT only count,CT only cohort,CT only percentage,CT only percentage LCI (95%),CT only percentage UCI (95%),RT only count,RT only cohort,RT only percentage,RT only percentage LCI (95%),RT only percentage UCI (95%),Surgery only count,Surgery only cohort,Surgery only percentage,Surgery only percentage LCI (95%),Surgery only percentage UCI (95%),CT and RT count,CT and RT cohort,CT and RT percentage,CT and RT percentage LCI (95%),CT and RT percentage UCI (95%),Surgery and CT count,Surgery and CT cohort,Surgery and CT percentage,Surgery and CT percentage LCI (95%),Surgery and CT percentage UCI (95%),Surgery and RT count,Surgery and RT cohort,Surgery and RT percentage,Surgery and RT percentage LCI (95%),Surgery and RT percentage UCI (95%),Surgery and CT and RT count,Surgery and CT and RT cohort,Surgery and CT and RT percentage,Surgery and CT and RT percentage LCI (95%),Surgery and CT and RT percentage UCI (95%),Other care count,Other care cohort,Other care percentage,Other care percentage LCI (95%),Other care percentage UCI (95%),Initial cohort size,Survival cohort size,Net survival 03m,Net survival 03m LCI,Net survival 03m UCI,Crude survival 03m,Crude survival 03m LCI,Crude survival 03m UCI,Net survival 06m,Net survival 06m LCI,Net survival 06m UCI,Crude survival 06m,Crude survival 06m LCI,Crude survival 06m UCI,Net survival 09m,Net survival 09m LCI,Net survival 09m UCI,Crude survival 09m,Crude survival 09m LCI,Crude survival 09m UCI,Net survival 12m,Net survival 12m LCI,Net survival 12m UCI,Crude survival 12m,Crude survival 12m LCI,Crude survival 12m UCI,Net survival 24m,Net survival 24m LCI,Net survival 24m UCI,Crude survival 24m,Crude survival 24m LCI,Crude survival 24m UCI,Net survival 36m,Net survival 36m LCI,Net survival 36m UCI,Crude survival 36m,Crude survival 36m LCI,Crude survival 36m UCI,Net survival 48m,Net survival 48m LCI,Net survival 48m UCI,Crude survival 48m,Crude survival 48m LCI,Crude survival 48m UCI,Net survival 60m,Net survival 60m LCI,Net survival 60m UCI,Crude survival 60m,Crude survival 60m LCI,Crude survival 60m UCI,Routes Population,Screening,Screening percentage,Screening LCI,Screening UCI,Two Week Wait,Two Week Wait percentage,Two Week Wait LCI,Two Week Wait UCI,GP Referral,GP Referral percentage,GP Referral LCI,GP Referral UCI,Other Outpatient,Other Outpatient percentage,Other Outpatient LCI,Other Outpatient UCI,Inpatient Elective,Inpatient Elective percentage,Inpatient Elective LCI,Inpatient Elective UCI,Emergency Presentation,Emergency Presentation percentage,Emergency Presentation LCI,Emergency Presentation UCI,DCO,DCO percentage,DCO LCI,DCO UCI,Unknown Route,Unknown Route percentage,Unknown Route LCI,Unknown Route UCI,Route not classified,Route not classified percentage,Route not classified LCI,Route not classified UCI
Sarcoma,2015-2017,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,240,165673824,0.145,0.127,0.164,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,240,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,82,53865817,0.152,0.121,0.189,21,82,25.61,17.404,35.999,40,82,48.78,38.261,59.409,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,82,1,1.22,0.216,6.589,16,19.512,12.383,29.37,31,37.805,28.078,48.623,10,12.195,6.761,21.013,4,4.878,1.913,11.881,12,14.634,8.574,23.859,0,0,0,4.475,5,6.098,2.632,13.492,3,3.659,1.252,10.213
Sarcoma,2014,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,71,54316618,0.131,0.102,0.165,24,71,33.803,23.885,45.383,29,71,40.845,30.169,52.461,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,71,1,1.408,0.249,7.556,14,19.718,12.126,30.42,26,36.62,26.37,48.243,12,16.901,9.941,27.259,2,2.817,0.776,9.702,13,18.31,11.025,28.848,0,0,0,5.133,3,4.225,1.447,11.702,0,0,0,5.133
Sarcoma,2015,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,83,54786327,0.151,0.121,0.188,33,83,39.759,29.909,50.515,34,83,40.964,31.013,51.714,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,83,0,0,0,4.424,20,24.096,16.175,34.31,21,25.301,17.185,35.602,22,26.506,18.204,36.886,1,1.205,0.213,6.514,9,10.843,5.81,19.34,0,0,0,4.424,4,4.819,1.89,11.746,6,7.229,3.355,14.887
Sarcoma,2016,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,86,55268067,0.156,0.124,0.192,27,86,31.395,22.561,41.82,44,86,51.163,40.777,61.449,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,86,0,0,0,4.276,20,23.256,15.589,33.21,29,33.721,24.617,44.217,15,17.442,10.865,26.803,4,4.651,1.823,11.357,13,15.116,9.052,24.164,0,0,0,4.276,2,2.326,0.64,8.088,3,3.488,1.193,9.761
Sarcoma,2017,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,103,55619430,0.185,0.151,0.225,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,103,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,236,162968762,0.145,0.127,0.165,78,236,33.051,27.363,39.282,103,236,43.644,37.469,50.023,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,236,2,0.847,0.233,3.037,50,21.186,16.456,26.84,78,33.051,27.363,39.282,44,18.644,14.192,24.101,7,2.966,1.444,5.995,34,14.407,10.496,19.457,0,0,0,1.602,12,5.085,2.932,8.676,9,3.814,2.019,7.088
Sarcoma,2014-2016,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,240,164371012,0.146,0.128,0.166,84,240,35,29.245,41.228,107,240,44.583,38.429,50.908,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,240,1,0.417,0.074,2.322,54,22.5,17.674,28.192,76,31.667,26.11,37.801,49,20.417,15.802,25.964,7,2.917,1.42,5.897,35,14.583,10.676,19.606,0,0,0,1.575,9,3.75,1.985,6.972,9,3.75,1.985,6.972
Sarcoma,2015-2017,Soft tissue sarcoma,Tumours of uncertain differentiation,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,272,165673824,0.164,0.145,0.185,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,272,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,440,53865817,0.817,0.742,0.897,63,440,14.318,11.354,17.9,171,440,38.864,34.424,43.496,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,440,1,0.227,0.04,1.276,108,24.545,20.756,28.776,142,32.273,28.074,36.778,51,11.591,8.927,14.92,7,1.591,0.773,3.247,42,9.545,7.14,12.652,0,0,0,0.866,15,3.409,2.077,5.548,74,16.818,13.614,20.597
Sarcoma,2013,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 00-59,All England,Persons,Not split by grade,Not split by nodal status,105,41620867,0.252,0.206,0.305,33,105,31.429,23.338,40.83,49,105,46.667,37.411,56.158,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,105,0,0,0,3.529,32,30.476,22.49,39.84,32,30.476,22.49,39.84,15,14.286,8.852,22.24,3,2.857,0.976,8.066,17,16.19,10.361,24.406,0,0,0,3.529,5,4.762,2.051,10.666,1,0.952,0.168,5.199
Sarcoma,2013,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,All England,Persons,Not split by grade,Not split by nodal status,72,5857570,1.229,0.962,1.548,17,72,23.611,15.297,34.599,36,72,50,38.747,61.253,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,72,0,0,0,5.065,23,31.944,22.326,43.392,22,30.556,21.127,41.954,9,12.5,6.718,22.081,1,1.389,0.246,7.457,7,9.722,4.79,18.735,0,0,0,5.065,1,1.389,0.246,7.457,9,12.5,6.718,22.081
Sarcoma,2013,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 70-79,All England,Persons,Not split by grade,Not split by nodal status,115,3849248,2.988,2.467,3.586,12,115,10.435,6.071,17.357,42,115,36.522,28.29,45.625,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,115,1,0.87,0.154,4.762,21,18.261,12.265,26.308,45,39.13,30.7,48.263,12,10.435,6.071,17.357,0,0,0,3.232,7,6.087,2.98,12.033,0,0,0,3.232,6,5.217,2.413,10.917,23,20,13.713,28.226
Sarcoma,2013,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 80+,All England,Persons,Not split by grade,Not split by nodal status,148,2538132,5.831,4.929,6.85,1,148,0.676,0.119,3.728,44,148,29.73,22.954,37.531,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,148,0,0,0,2.53,32,21.622,15.753,28.927,43,29.054,22.343,36.825,15,10.135,6.239,16.049,3,2.027,0.692,5.79,11,7.432,4.201,12.818,0,0,0,2.53,3,2.027,0.692,5.79,41,27.703,21.126,35.407
Sarcoma,2014,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,496,54316618,0.913,0.835,0.997,76,496,15.323,12.42,18.758,183,496,36.895,32.765,41.227,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,496,0,0,0,0.769,121,24.395,20.822,28.362,155,31.25,27.328,35.46,48,9.677,7.377,12.598,5,1.008,0.431,2.338,48,9.677,7.377,12.598,0,0,0,0.769,28,5.645,3.934,8.038,91,18.347,15.188,21.992
Sarcoma,2014,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 00-59,All England,Persons,Not split by grade,Not split by nodal status,120,41864979,0.287,0.238,0.343,39,120,32.5,24.776,41.31,55,120,45.833,37.186,54.739,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,120,0,0,0,3.102,27,22.5,15.949,30.757,40,33.333,25.532,42.169,16,13.333,8.377,20.565,2,1.667,0.458,5.874,18,15,9.704,22.468,0,0,0,3.102,12,10,5.813,16.668,5,4.167,1.793,9.384
Sarcoma,2014,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,All England,Persons,Not split by grade,Not split by nodal status,94,5889392,1.596,1.29,1.953,18,94,19.149,12.47,28.25,41,94,43.617,34.038,53.697,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,94,0,0,0,3.926,31,32.979,24.307,42.987,33,35.106,26.215,45.167,3,3.191,1.091,8.967,2,2.128,0.585,7.429,7,7.447,3.654,14.581,0,0,0,3.926,4,4.255,1.667,10.436,14,14.894,9.084,23.46
Sarcoma,2014,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 70-79,All England,Persons,Not split by grade,Not split by nodal status,134,3972370,3.373,2.826,3.995,15,134,11.194,6.902,17.649,45,134,33.582,26.142,41.937,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,134,0,0,0,2.787,28,20.896,14.871,28.542,46,34.328,26.827,42.703,9,6.716,3.573,12.272,0,0,0,2.787,9,6.716,3.573,12.272,0,0,0,2.787,7,5.224,2.553,10.39,35,26.119,19.421,34.148
Sarcoma,2014,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 80+,All England,Persons,Not split by grade,Not split by nodal status,148,2589877,5.715,4.831,6.713,4,148,2.703,1.056,6.743,42,148,28.378,21.734,36.117,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,148,0,0,0,2.53,35,23.649,17.524,31.107,36,24.324,18.119,31.829,20,13.514,8.921,19.952,1,0.676,0.119,3.728,14,9.459,5.719,15.252,0,0,0,2.53,5,3.378,1.452,7.664,37,25,18.716,32.549
Sarcoma,2015,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,509,54786327,0.929,0.85,1.013,77,509,15.128,12.277,18.501,210,509,41.257,37.062,45.584,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,509,0,0,0,0.749,132,25.933,22.316,29.911,141,27.701,23.992,31.745,40,7.859,5.824,10.524,10,1.965,1.071,3.578,59,11.591,9.094,14.665,0,0,0,0.749,16,3.143,1.944,5.045,111,21.807,18.439,25.599
Sarcoma,2015,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 00-59,All England,Persons,Not split by grade,Not split by nodal status,121,42170034,0.287,0.238,0.343,42,121,34.711,26.817,43.545,73,121,60.331,51.425,68.6,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,121,0,0,0,3.077,36,29.752,22.332,38.419,38,31.405,23.815,40.139,11,9.091,5.152,15.547,6,4.959,2.292,10.397,17,14.05,8.961,21.351,0,0,0,3.077,7,5.785,2.83,11.461,6,4.959,2.292,10.397
Sarcoma,2015,Soft tissue sarcoma,Undifferentiated Sarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,All England,Persons,Not split by grade,Not split by nodal status,104,5921856,1.756,1.435,2.128,26,104,25,17.67,34.111,60,104,57.692,48.09,66.747,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,104,0,0,0,3.562,33,31.731,23.573,41.19,22,21.154,14.405,29.958,12,11.538,6.725,19.092,2,1.923,0.529,6.742,15,14.423,8.94,22.441,0,0,0,3.562,3,2.885,0.986,8.14,17,16.346,10.464,24.626
